nmajor,major1,major2,BBRJ,Business Direct Admit,Combined Bacc and Masters,Dean's List,First Generation College Stdnt,FSB Scholars,Honors Program,President's List,Study Abroad Courtesy Account,Transfer Work (Pre-Banner),Cum Laude,Magna Cum Laude,Summa Cum Laude,University Honors,UniversityHonors w/Distinction,minor1,minor2,IPEDS.Race.Ethnicity,Gender,GPA.Range,Term.Code,year.x,latin_honors,survey_city,survey_company,survey_deptfunc,survey_gradprogram,survey_gradschool,survey_internfour,survey_internone,survey_internships,survey_internthree,survey_interntwo,survey_offers,survey_plans,survey_pref_field,survey_pref_loc,survey_salary,survey_state
1,Accountancy,none,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.50 - 4.00,202020,2020,Cum Laude,,,,MAcc,,,East West Path,1,,,1,seeking employment,,,,
1,Business Economics,none,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.50 - 4.00,202020,2020,Magna Cum Laude,,,,,"University of California, Los Angeles",,"Bohai Securities Co, Ltd",2,,"Tianjin Ruiji Chemistry Co, Ltd",1,continuing education,,,,
1,Management and Leadership,none,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Asian,Male,2.50 - 2.99,201930,2019,0,,,,,,,,,,,,,,,,
1,Business Analytics,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.00 - 3.49,202020,2020,0,,,,,Arizona State University,,China MinSheng Bank,2,,BaiDu Inc.,0,continuing education,,,,
1,Human Capital Mgmt& Leadership,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,202120,2021,0,Chicago,Beacon Hill Staffing,,,,,Bunzi,2,,Arrive,3,accepted fulltime job,,,40000,IL
1,Finance,none,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,202120,2021,0,Chicago,Collaborative Solutions,Analytics,,,,"Data Analytics Intern, MSI Information Services",2,,"Finance Intern, Junior Library Guild",1,accepted fulltime job,Yes,Yes,65000,IL
1,Finance,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Business Analytics,Business Analytics,White,Male,3.00 - 3.49,202020,2020,0,Cincinnati,Medpace,,,,,PolyOne Corporation,1,,,0,accepted fulltime job,,,52000,OH
1,Information Systems,none,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Arts Related,Arts Related,White,Male,3.50 - 4.00,201920,2019,Magna Cum Laude,Cincinnati,Deloitte,"Accounting

 Consulting

 Finance

 IT Assurance / IT Audit",,,,Northwestern Mutual,1,,,3,accepted fulltime job,Yes,Yes,53000,Ohio
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Interactive Media Studies,No Minor,White,Female,2.50 - 2.99,201920,2019,0,,,,,,,,,,,,,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,,,,,Sila,Philadelphia Opportunity Zone Fund,4,GAMCO Investors Inc,Alamanack Investment Partners,,,,,,
1,Accountancy,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,202120,2021,0,,BDO,,,,,,0,,,0,accepted fulltime job,Yes,Yes,53000,OH
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accountancy,No Minor,White,Male,3.00 - 3.49,202120,2021,0,Cincinnati,Terrilium,,,,,,0,,,1,accepted fulltime job,Yes,Yes,50000,OH
1,Marketing,none,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,No Minor,No Minor,Multi Racial,Male,3.00 - 3.49,202020,2020,0,San Francisco,Curology,Consulting General Management Marketing / Sales,,,Ronin Capital,Mouse Motors,4,Core Twelve Advertising,McLaren Automotive,3,accepted fulltime job,Yes,Yes,75000,CA
1,Marketing,none,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,Language,Language,White,Female,3.50 - 4.00,202120,2021,Magna Cum Laude,Cleveland,VMLY&R Commerce,,,,,Reynolds & Reynolds,3,Boston Steker,Influencer Inc,2,accepted fulltime job,,,52000,OH
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,202020,2020,0,,,,,,,American Society of Civil Engineers,1,,,0,seeking employment,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Supply Chain Management,No Minor,White,Male,3.50 - 4.00,202120,2021,Cum Laude,Cincinnati,The David J Joseph Company,,,,,,2,,,5,accepted fulltime job,Yes,Yes,60000,OH
1,Finance,none,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Interactive Media Studies,Interactive Media Studies,White,Male,3.50 - 4.00,202120,2021,Cum Laude,Burlington,LabCorp,Finance,,,,LabCorp,2,,Labcorp,1,accepted fulltime job,Yes,Yes,55000,NC
1,Marketing,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202115,2021,0,,,,,,,,1,,,,,,,,
1,Supply Chain & Operations Mgmt,none,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Information Systems,Information Systems,White,Female,3.50 - 4.00,201920,2019,Cum Laude,,,,,,,lululemon,1,,,0,seeking employment,,,,
1,Business Analytics,none,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.00 - 3.49,202120,2021,0,,,"PwC. Shanghai, China",Master of Science in Analytics,University of Southern California,SouthWest Securities LLC,,,3,,0,continuing education,,,,
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,201920,2019,0,,,,,,,,0,,,,seeking employment,,,,
1,Finance,none,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Business Analytics,Business Analytics,Hispanic/Latino,Female,3.50 - 4.00,201920,2019,Cum Laude,Chicago,Goldman Sachs,Finance,,,,Gohealth,3,Pnc capital markets,Northwestern mutual,3,accepted fulltime job,Yes,Yes,70000,IL
1,Marketing,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.00 - 3.49,201910,2019,0,,,,,,,,,,,,,,,,
1,Human Capital Mgmt& Leadership,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.00 - 3.49,202110,2021,0,,,,,,,,0,,,1,seeking employment,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,202020,2020,0,Chicago,Mutual of Omaha,Marketing / Sales,,,,Gallagher,2,,Hub International,3,accepted fulltime job,Yes,Yes,50000,IL
1,Business Economics,none,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Engineering/Science,Engineering/Science,White,Male,3.00 - 3.49,202120,2021,0,Nashville,Tennessee Department of Education,Tip-off Analytics,,,Northwestern Mutual,,3,3,,1,accepted fulltime job,Yes,Yes,50000,TN
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Language,Language,White,Male,3.50 - 4.00,201920,2019,Cum Laude,,,,,,,,,,,,seeking employment,No,,,
1,Accountancy,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Business Analytics,No Minor,White,Female,3.00 - 3.49,202020,2020,0,Indianapolis,EY,Accounting,,,,Vaco,2,,Ernst & Young,1,accepted fulltime job,Yes,Yes,52000,IN
1,Accountancy,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Multi Racial,Female,3.00 - 3.49,201920,2019,0,TBD,Sherwin-Williams,Accounting,,,,quasar energy group,1,,,1,accepted fulltime job,Yes,Yes,50179.22,USA
1,Finance,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,202120,2021,Cum Laude,Manhattan,Bloomberg LP,Finance,,,,,0,,,1,accepted fulltime job,Yes,Yes,74000,NY
1,Finance,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,Indianapolis,Salesforce,Finance,,,,Salesforce,1,,,5,accepted fulltime job,Yes,Yes,59000,IN
2,Finance,Supply Chain & Operations Mgmt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.00 - 3.49,201910,2019,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,202120,2021,0,Milwaukee,Kohl's,Other: Merchandising/Buying,,,,Kohl's Corp,1,,,1,accepted fulltime job,Yes,No,53000,WI
1,Finance,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.50 - 4.00,202020,2020,Cum Laude,Oxford,The Scion Group,Consulting Marketing / Sales,,,,GuanChen Aviation Corporation,1,,,1,accepted fulltime job,Yes,No,31200,OH
2,Entrepreneurship,Marketing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Language,Language,Multi Racial,Female,3.00 - 3.49,202020,2020,0,,,,,,,The Garage Group,2,,Cintrifuse,0,seeking employment,,,,
1,Accountancy,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,202020,2020,0,Mayfield,Progressive Insurance,Accounting Analytics,,,,Raymond James,2,,Progressive Insurance,1,accepted fulltime job,Yes,Yes,53000,OH
1,Finance,none,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Language,Language,Non-Resident Alien,Male,3.00 - 3.49,201920,2019,0,na,na,,MSBA,Univerty of Rochester,,OfficeXpats,2,,Northeast Securities,na,continuing education,,,,na
2,Business Economics,Business Analytics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,,,,,,Aldine Capital,3,Sam's Club,Northwestern Mutual,0,seeking employment,,,,
1,Human Capital Mgmt& Leadership,none,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Humanities,Humanities,Black or African American,Female,3.50 - 4.00,202120,2021,Cum Laude,Columbus,Amazon,,,,Oatey Co.,,1,1,,1,accepted fulltime job,Yes,Yes,52000,Ohio
1,Finance,none,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.50 - 4.00,202010,2020,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Female,3.50 - 4.00,202115,2021,Cum Laude,,,,,,,,4,,,,self employed,,,,
1,Marketing,none,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,Education,Education,White,Male,3.50 - 4.00,202120,2021,Magna Cum Laude,Cincinnati,NielsenIQ,Analytics Marketing / Sales,,,,Newport Aquarium,3,Siemens,"pep, LLC",1,accepted fulltime job,Yes,Yes,56000,OH
1,Finance,none,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.50 - 4.00,202020,2020,Cum Laude,,,,,Columbia University,,Guosheng Security,3,Guotaijunan Security,AIA group,0,continuing education,,,,
1,Information Systems,none,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,No Minor,No Minor,Non-Resident Alien,Male,3.50 - 4.00,202120,2021,Magna Cum Laude,Orrville,J M Smuckers,,,,,,,0,,4,accepted fulltime job,Yes,Yes,68000,OH
1,Business Economics,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Arts Related,No Minor,White,Male,3.00 - 3.49,201920,2019,0,Atlanta,Capgemini,"Analytics

 Consulting",,,,FDIC - Risk Audit,2,,FDIC - Legal Audit,2,accepted fulltime job,Yes,Yes,66000,Georgia
1,Business Economics,none,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,Language,Language,Hispanic/Latino,Female,3.50 - 4.00,202120,2021,Cum Laude,Cincinnati,Deloitte Consulting,Consulting,,,,The Hackett Group,3,Minimax,Letron,1,accepted fulltime job,Yes,Yes,70000,OH
1,Marketing,none,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Arts Related,Arts Related,White,Male,3.50 - 4.00,202110,2021,Cum Laude,,,,,,,,1,,,,accepted fulltime job,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport Management,No Minor,White,Male,3.00 - 3.49,202120,2021,0,Columbus,Morgan Stanley,Finance,,,,"Operations Supervisor, Kohls",2,,"Financial Analytics, Sidney Electric Company",3,accepted fulltime job,Yes,Yes,55000,OH
1,Accountancy,none,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Mangement and Leadership,No Minor,White,Female,3.50 - 4.00,202020,2020,Magna Cum Laude,Chicago,EY,Accounting,,,,Merril Lynch,2,,EY,5,accepted fulltime job,Yes,Yes,62000,IL
1,Marketing,none,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Arts Related,Arts Related,White,Female,3.50 - 4.00,201910,2019,0,Cincinnati,Relevate Health Group,Marketing/Sales,,,,Contemporary Dance Theatre,2,,Sherwin Williams,2,accepted fulltime job,Yes,Yes,39000,OH
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,2.50 - 2.99,202120,2021,0,,,,Master of leadership and administration,Boston Univeristy,,,0,,,0,continuing education,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Interactive Media Studies,No Minor,White,Female,3.00 - 3.49,202120,2021,0,Los Angeles,Vivid Resourcing,,,,,Upper Echelon,2,,CA Ventures,2,accepted fulltime job,Yes,Yes,60000,CA
2,Marketing,Supply Chain & Operations Mgmt,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,No Minor,No Minor,White,Female,3.50 - 4.00,202020,2020,Cum Laude,Louisville,Parker Hannifin,Logistics / Supply Chain,,,,Parker Hannifin,2,,MFS Supply,1,accepted fulltime job,Yes,Yes,62000,KY
1,Marketing,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Asian,Male,2.50 - 2.99,202120,2021,0,,,,Master Program,NYU - Bridge Program,,,0,,,0,seeking employment,,,,
1,Accountancy,none,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.50 - 4.00,202020,2020,0,,,,,,,"China International Intellectech (Xi'an) Co., Ltd.",1,,,2,seeking continuing education,,,,
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,Akron,Goodyear Tire & Rubber Company,Accounting Finance,,,,Millman National Land Services,3,Pinnacle Financial Group,Bellwether Enterprise,2,accepted fulltime job,Yes,Yes,62700,OH
1,Marketing,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Media Related,No Minor,White,Male,2.50 - 2.99,202120,2021,0,,,,,,,Surgical Product Solutions,3,NOAH Certified,Inventionland Institute,0,seeking employment,,,,
1,Finance,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,201920,2019,Cum Laude,Columbus,JP Morgan Chase,,,,,JP Morgan Chase,1,,,1,accepted fulltime job,Yes,,70000,OH
1,Finance,none,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,201920,2019,Magna Cum Laude,Findley,Marathon Petroleum Corp,,,,,Marathon Petroleum,1,,,3,accepted fulltime job,Yes,,63000,OH
1,Accountancy,none,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,International Business,International Business,White,Female,3.50 - 4.00,201920,2019,Cum Laude,Pittsburgh,Deloitte,Accounting,,,,Deloitte,3,Enerco Group,Evoqua,1,accepted fulltime job,Yes,Yes,49000,PA
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Economics,Political Science,Hispanic/Latino,Male,3.00 - 3.49,202020,2020,0,New York City,Global X,Finance Marketing / Sales,,,City of San Antonio,Actinver,4,Actinver,Actinver,1,accepted fulltime job,Yes,Yes,45000,NY
1,Finance,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,,,,,,McCormick Paints,2,,Merrill Lynch,0,seeking employment,,,,
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Language,No Minor,White,Male,3.00 - 3.49,202120,2021,0,Chicago,Real Chemistry,,,,,,,,,,accepted parttime job,Yes,Yes,,IL
1,Finance,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,202120,2021,Cum Laude,Boca Raton,Quicken Loans,Marketing / Sales,,,,Quicken Loans,1,,,1,accepted fulltime job,No,Yes,,FL
1,Finance,none,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Multi Racial,Female,3.50 - 4.00,202020,2020,Cum Laude,Mason,Luxottica,Accounting Finance,,,,Eukles Wealth Management,2,,Luxottica,2,accepted fulltime job,Yes,Yes,60000,OH
1,Marketing,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,201920,2019,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mangement and Leadership,No Minor,White,Male,2.50 - 2.99,201920,2019,0,,,,,,,Nucleus195,,,Penserra,,,,,,
1,Human Capital Mgmt& Leadership,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,2.50 - 2.99,202130,2021,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mangement and Leadership,No Minor,White,Female,3.00 - 3.49,202120,2021,0,,,,,,,,1,,,,accepted fulltime job,,,,
1,Business Analytics,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineering/Science,Engineering/Science,White,Female,3.00 - 3.49,202120,2021,0,Biloxi,United States Air Force,Analytics General Management Operations / Procurement,,,,Giant Eagle,1,,,1,accepted fulltime job,Yes,Yes,56000,MS
2,Accountancy,Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202010,2020,0,,,,,,,,,,,,,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Business Analytics,Business Analytics,White,Male,3.00 - 3.49,202120,2021,0,Cleveland,KeyBank,Finance Marketing / Sales,,,KeyBank,OL USA,4,Swagelok,Oxford Harriman & Company,1,accepted fulltime job,Yes,Yes,65000,OH
2,Accountancy,Finance,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No Minor,No Minor,Asian,Male,3.00 - 3.49,201920,2019,0,Dayton,F&W Properties,"Accounting

 Finance

 Marketing / Sales",,,,Lendkey,2,,First Miami Credit Union,1,accepted fulltime job,Yes,No,30000,OH
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,202120,2021,0,,,,,,,,1,,,,seeking employment,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Black or African American,Female,2.50 - 2.99,202030,2020,0,,,,,,,Windsoleil,2,,Good Fortune,0,seeking employment,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Humanities,No Minor,White,Female,2.50 - 2.99,201920,2019,0,Chicago,Arrive Logistics,,,,,,,,,,accepted fulltime job,,,42000,IL
1,Accountancy,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Information Systems,No Minor,White,Male,3.50 - 4.00,202120,2021,Cum Laude,Toledo,PwC,Accounting,,,,PwC,1,,,1,accepted fulltime job,Yes,Yes,54000,OH
1,Marketing,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Entrepreneurship,Entrepreneurship,White,Female,3.00 - 3.49,201920,2019,0,,,Marketing/Sales,,,,,,,,,seeking employment,,,,
1,Human Capital Mgmt& Leadership,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,2.50 - 2.99,202020,2020,0,,infineon,,,,,China Mobile,2,,JNC Study Abroad Platform,0,accepted fulltime job,,,,
1,Business Analytics,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Asian,Female,2.50 - 2.99,202130,2021,0,,,,,,,,1,,,,seeking employment,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Business Analytics,No Minor,White,Male,3.50 - 4.00,202020,2020,Cum Laude,New York,West Monroe Partners,Analytics Consulting Finance General Management Information Technology,,,,The Baupost Group,3,Putnam Investments,The Baupost Group,1,accepted fulltime job,Yes,Yes,80500,NY
1,Marketing,none,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,No Minor,No Minor,White,Female,3.50 - 4.00,201920,2019,Cum Laude,Chicago,The Nielsen Company,"Analytics

 Marketing / Sales",,,,Penske Automotive Group,3,The Nielsen Company,Penske Automotive Group,1,accepted fulltime job,Yes,Yes,58000,"IL, USA"
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accountancy,No Minor,White,Male,3.00 - 3.49,202120,2021,0,Avon Lake,Avient (Formerly PolyOne),Finance,,,,Former Polyone Corp/Now Avient,1,,,1,accepted fulltime job,Yes,Yes,59000,OH
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,201920,2019,0,Chicago,Ernst & Young,Consulting,,,,MB Financial Bank,2,,MB Financial Bank,1,accepted fulltime job,Yes,Yes,63000,IL
1,Marketing,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Unknown,Male,3.00 - 3.49,201920,2019,0,Chicago,CDW,Marketing/Sales,,,,Stryker Surgical,,,,,accepted fulltime job,Yes,Yes,30000,IL
1,Finance,none,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,No Minor,No Minor,White,Male,3.50 - 4.00,202120,2021,Magna Cum Laude,Chicago,Crowe LLP,Analytics Consulting,,,,Eli Lilly,3,Cincinnati Financial,Kroger,1,accepted fulltime job,Yes,Yes,69000,IL
1,Accountancy,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,Chicago,RSM,Accounting,,,,EY,1,,,2,accepted fulltime job,Yes,Yes,62500,IL
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Business Analytics,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,Stanley Black & Decker,,,,Nielsen,XPO Logistics,4,teamDigital Promotions,"ExecOnline, Inc.",,accepted fulltime job,,,,CT
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Economics,No Minor,White,Male,3.00 - 3.49,201920,2019,0,Atlanta,Northwestern Mutual,Finance,,,,Mohawk Industries,1,,,2,accepted fulltime job,Yes,Yes,,GA
1,Accountancy,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,201920,2019,0,,,,,,,Kearney & Company,,,,,,,,,
1,Business Economics,none,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,Humanities,Humanities,White,Female,3.50 - 4.00,202020,2020,Cum Laude,,,,,University of Colorado Boulder,,Henderson Accounting Services,3,California Clean Energy Fund,New Energy Nexus,0,continuing education,,,,
1,Accountancy,none,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Sport Management,Sport Management,White,Male,3.50 - 4.00,202020,2020,Cum Laude,Indianapolis,PwC,Accounting,MAcc,,,SuperGreen Solutions,3,PwC,ALDI,1,accepted fulltime job,Yes,Yes,52000,IN
1,Accountancy,none,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Business Analytics,No Minor,White,Male,3.50 - 4.00,202020,2020,Magna Cum Laude,Toledo,EY,Accounting,,,,EY,1,,,1,accepted fulltime job,Yes,Yes,54000,OH
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,201920,2019,0,,,,,,,Summer Credit Analyst,,Yanfeng Automotive Interiors,Penrod & George CPA,,,,,,
1,Accountancy,none,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,No Minor,No Minor,White,Female,3.50 - 4.00,202020,2020,Summa Cum Laude,Cincinnati,Deloitte,Accounting,MAcc,,,E.W. Scripps Company,2,,Deloitte,2,accepted fulltime job,Yes,Yes,52000,OH
1,Marketing,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Entrepreneurship,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,,,,,,The Keene Group Inc.,1,,,,,,,,
2,Entrepreneurship,Marketing,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,Humanities,Humanities,White,Female,3.50 - 4.00,202120,2021,Summa Cum Laude,Indianapolis,Jobvite,Advertising / Public Relations General Management Human Resources Marketing / Sales Other:,,,,Cerkl,2,,Union League Boys and Girls Clubs,1,accepted fulltime job,Yes,Yes,50000,IN
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202010,2020,0,Newport,Divisions Maintenance Group,Marketing/Sales,,,,,0,,,,accepted fulltime job,No,Yes,40000,KY
1,Marketing,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mangement and Leadership,Mangement and Leadership,White,Male,2.50 - 2.99,202020,2020,0,,,,,,,,,,,,,,,,
1,Finance,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport Management,Sport Management,White,Male,3.00 - 3.49,202030,2020,0,,,,,,,,,,,,,,,,
1,Finance,none,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Business Analytics,Business Analytics,White,Female,3.00 - 3.49,201920,2019,0,Pittsburgh,Bill Few Associates,"Consulting

 Finance",,,,Bill Few Associates,1,,,1,accepted fulltime job,Yes,Yes,45000,Pennsylvania
1,Finance,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,201920,2019,Cum Laude,San Francisco,Metrus Energy,,,,,EQ Risk Management Consulting LLC,,The HC Companies,Dyson,,accepted fulltime job,,,,CA
1,Management and Leadership,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Political Science,No Minor,White,Male,3.00 - 3.49,202020,2020,0,Chicago,EY,,,,,US House Committee on Small Business,3,US House of Representatives,DeWine Husted for Ohio,,accepted fulltime job,,,67000,IL
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport Management,No Minor,White,Male,3.00 - 3.49,201920,2019,0,,,,,,,,,,,,,,,,
1,Finance,none,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,202120,2021,Cum Laude,,,,,,,,1,,,,,,,,
