"","nmajor","major1","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internships","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","double_major"
"2122",1,"Finance",0,1,0,0,0,0,0,0,1,1,0,"Language","Language","White","Male","3.00 - 3.49",2021,"0","Fort Lauderdale","Techtronic Industries","Accounting Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2123",1,"Finance",1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2020,"0","Columbus","Nations Lending Corporation","Consulting Finance Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2124",1,"Finance",0,1,0,0,1,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","2.50 - 2.99",2019,"0",NA,NA,NA,NA,NA,"1","0","seeking employment",NA,NA,NA,"No Double Major"
"2125",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","Supply Chain Management","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Hunt Valley","Textron Systems","Finance Logistics / Supply Chain",NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2126",1,"Accountancy",0,1,0,0,1,0,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.00 - 3.49",2020,"0","Columbus","Schneider Downs","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",53000,"No Double Major"
"2127",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Chicago","Mintel",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2128",1,"Finance",0,1,0,1,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",2019,"Cum Laude","New York City","Ernst & Young","Consulting

 Finance",NA,NA,"3","2","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"2129",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"2130",1,"Marketing",0,0,0,1,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Fort Myers","Gartner","Marketing/Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2131",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",2019,"0","Irving","AT&T",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2132",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","Groupon","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",35000,"No Double Major"
"2133",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Troy","ITW","Marketing / Sales",NA,NA,"3","2","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"2134",2,"Entrepreneurship",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Magna Cum Laude","Cincinnati","Medpace","Other: Vendor Management/Procurement",NA,NA,"2","1","accepted fulltime job","No","Yes",52000,"Double Major"
"2135",1,"Supply Chain & Operations Mgmt",0,1,0,1,0,0,0,0,0,0,0,"Marketing","Marketing","White","Female","3.50 - 4.00",2021,"Cum Laude","Cincinnati","Deloitte","Analytics Consulting Information Technology",NA,NA,"1","2","accepted fulltime job","Yes","No",70000,"No Double Major"
"2136",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",2019,"0","Atlanta","Digital Additive",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2137",1,"Accountancy",0,1,1,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",2020,"Cum Laude","Chicago","PwC","Accounting Analytics","MAcc",NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2138",1,"Marketing",0,1,0,0,0,0,0,0,1,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,"3","1","seeking employment",NA,NA,NA,"No Double Major"
"2139",1,"Marketing",0,0,0,1,0,0,0,0,1,1,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Augusta","Textron Specialized Vehicles",NA,NA,NA,"3","1","accepted fulltime job","Yes","No",56000,"No Double Major"
"2140",1,"Accountancy",0,0,1,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Chicago","Deloitte","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"2141",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","Multi Racial","Female","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"0","0","seeking employment",NA,NA,NA,"No Double Major"
"2142",1,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0","Maryland Heights","Charter Communications",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2143",1,"Supply Chain & Operations Mgmt",0,1,0,1,0,0,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.50 - 4.00",2021,"Cum Laude","Marysville","The Scotts Miracle-Gro Company",NA,NA,NA,"3","2","accepted fulltime job",NA,NA,NA,"No Double Major"
"2144",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Cincinnati","Terillium","Accounting Consulting Finance General Management",NA,NA,"1","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"2145",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",2019,"0","Indianapolis","State of Board Accounts",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2146",1,"Information Systems",0,1,0,1,0,0,0,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Cincinnati","Deloitte Consulting",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,73750,"No Double Major"
"2147",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",2019,"0","Akron","The Goodyear Tire and Rubber Company","Information Technology",NA,NA,"2","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2148",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","Multi Racial","Male","2.50 - 2.99",2021,"0","Chicago","GoHealth","Accounting",NA,NA,"0","0","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"2149",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","Asian","Male","3.00 - 3.49",2021,"0","Dublin","Viaquest",NA,NA,NA,"2","4","accepted fulltime job","Yes","Yes",42500,"No Double Major"
"2150",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0","Akron","FirstComm",NA,NA,NA,"0","0","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"2151",1,"Business Economics",0,1,0,1,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,"0","0","seeking employment",NA,NA,NA,"No Double Major"
"2152",1,"Accountancy",1,1,1,0,0,1,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Cincinnati","Plante Moran","Accounting","MAcc",NA,"2","2","accepted fulltime job","Yes","Yes",54000,"No Double Major"
"2153",1,"Finance",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude","Dublin","Velosio","Information Technology",NA,NA,"1","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2154",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"1","2","other",NA,NA,NA,"No Double Major"
"2155",1,"Information Systems",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.50 - 2.99",2020,"0","Miami","World Fuel Services",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2156",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Summa Cum Laude","Chicago","Deloitte","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2157",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Tempe","Total System Services",NA,NA,NA,"2","1","accepted fulltime job","Yes",NA,NA,"No Double Major"
"2158",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Cleveland","PwC","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",50500,"No Double Major"
"2159",1,"Supply Chain & Operations Mgmt",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"2","1","seeking employment",NA,NA,NA,"No Double Major"
"2160",1,"Marketing",1,1,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","Multi Racial","Male","3.00 - 3.49",2021,"0","Ft Myers","Gartner",NA,NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2161",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Female","3.00 - 3.49",2019,"0","Cincinnati","PNC","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2162",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Pittsburgh","American Eagle Outfitters",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,55000,"No Double Major"
"2163",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.00 - 3.49",2019,"0","Dallas","Ferguson","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",52800,"No Double Major"
"2164",1,"Accountancy",0,1,0,0,1,0,0,1,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Cincinnati","Grant Thornton LLP","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2165",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Chicago","CBRE",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2166",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Chicago","CONMED Corporation",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2167",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0",NA,"JLL",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,70000,"No Double Major"
"2168",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",2020,"0","Columbus","Nationwide",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,76000,"No Double Major"
"2169",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2170",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","Peloton Consulting Group","Finance",NA,NA,"2","2","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2171",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",2020,"0","Greensburg","First Federal Savings & Loan Association",NA,NA,NA,"1",NA,"accepted parttime job",NA,NA,NA,"No Double Major"
"2172",1,"Marketing",1,1,0,0,0,0,1,0,0,0,0,"Math/Stat","Math/Stat","Asian","Female","3.00 - 3.49",2019,"0",NA,NA,NA,"Master of Arts in Clinical Psychology","Cleveland State University","1","0","continuing education",NA,NA,NA,"No Double Major"
"2173",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Sport Management","Sport Management","White","Male","3.00 - 3.49",2019,"0","Chicago","Arrive Logistics","Logistics / Supply Chain",NA,NA,"1","1","accepted fulltime job","No","Yes",43000,"No Double Major"
"2174",1,"Accountancy",1,0,0,0,0,0,0,1,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Cleveland","Deloitte","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"2175",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Chicago","EY","Accounting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"2176",1,"Human Capital Mgmt& Leadership",0,1,0,1,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.00 - 3.49",2021,"0","Covington","Gentis Solutions","Human Resources",NA,NA,"1","1","accepted fulltime job","Yes","Yes",33000,"No Double Major"
"2177",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Media Related","Media Related","Multi Racial","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"2",NA,"seeking employment",NA,NA,NA,"No Double Major"
"2178",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Columbus","JP Morgan Chase",NA,NA,NA,"2","2+","accepted fulltime job","Yes",NA,53000,"No Double Major"
"2179",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",2019,"0","Hudson","AML RightSource",NA,NA,NA,"2","na","accepted fulltime job","No",NA,NA,"No Double Major"
"2180",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","San Francisco","Firebrand Communications","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"2181",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","Hispanic/Latino","Female","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,"1","0","other",NA,NA,NA,"No Double Major"
"2182",1,"Marketing",1,1,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","Hispanic/Latino","Female","3.00 - 3.49",2019,"0","Chicago","Uber","General Management

 Logistics / Supply Chain

 Operations / Procurement",NA,NA,"3","2","accepted fulltime job","No","Yes",53000,"No Double Major"
"2183",1,"Marketing",1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Indianapolis","Eli Lilly and Company","Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",61000,"No Double Major"
"2184",1,"Finance",0,1,0,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Chicago","McAdam Financial","Finance Marketing / Sales",NA,NA,"1","1","accepted fulltime job","No","Yes",NA,"No Double Major"
"2185",1,"Marketing",0,1,0,0,1,0,0,0,0,0,0,"Arts Related","Arts Related","Asian","Female","3.50 - 4.00",2019,"Summa Cum Laude","NYC","Coach","Marketing / Sales",NA,NA,"3","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2186",1,"Marketing",0,1,0,1,1,0,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","Black or African American","Female","3.00 - 3.49",2019,"0","Plano","PepsiCo","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2187",1,"Finance",0,1,0,0,1,0,0,0,0,0,0,"Accountancy","Accountancy","White","Male","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,NA,NA,"seeking employment",NA,NA,NA,"No Double Major"
"2188",2,"Information Systems",0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Female","3.00 - 3.49",2020,"0","Chicago","Accenture","Consulting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",71500,"Double Major"
"2189",1,"Finance",0,1,0,0,1,0,0,0,0,0,0,"Political Science","Political Science","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"4",NA,"continuing education",NA,NA,NA,"No Double Major"
"2190",1,"Marketing",1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0","Chicago","CDW","Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",30000,"No Double Major"
"2191",1,"Accountancy",0,1,0,1,0,0,0,0,0,1,0,"Mangement and Leadership","Mangement and Leadership","Hispanic/Latino","Male","3.00 - 3.49",2021,"0","Cleveland","KPMG","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",54000,"No Double Major"
"2192",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0",NA,"Sherwin Williams","Accounting",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",50000,"No Double Major"
"2193",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Franklin","Dell EMC",NA,NA,NA,"2","5","accepted fulltime job","Yes",NA,NA,"No Double Major"
"2194",1,"Marketing",0,0,0,1,0,0,1,0,0,0,0,"Accountancy","Accountancy","White","Female","3.50 - 4.00",2019,"Magna Cum Laude",NA,NA,NA,NA,NA,"2","2","seeking employment",NA,NA,NA,"No Double Major"
"2195",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",2021,"0","Cleveland","VividFront",NA,NA,NA,"1","2","accepted fulltime job","Yes","Yes",40000,"No Double Major"
"2196",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",2021,"0","New York","MarketAxess",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,80000,"No Double Major"
"2197",1,"Marketing",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Boston","Dell EMC","Marketing / Sales",NA,NA,"2","4","accepted fulltime job","Yes","Yes",53100,"No Double Major"
"2198",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2199",1,"Interdisciplinary Bus Managemt",0,1,0,1,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"2200",1,"Marketing",0,0,0,0,1,0,0,0,0,0,0,"Humanities","No Minor","White","Female","3.00 - 3.49",2020,"0","Columbus","JP Morgan Chase","Analytics Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2201",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Entrepreneurship","Entrepreneurship","Multi Racial","Male","3.00 - 3.49",2020,"0","Chicago","FCB Chicago",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2202",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Female","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"2203",1,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Cincinnati","Deloitte",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,53000,"No Double Major"
"2204",1,"Marketing",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","Black or African American","Male","2.50 - 2.99",2021,"0",NA,"Stryker",NA,NA,NA,NA,"4","accepted fulltime job",NA,NA,65000,"No Double Major"
"2205",1,"Finance",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude","Atlanta","Atlanta Braves",NA,NA,NA,"1",NA,"other",NA,NA,NA,"No Double Major"
"2206",1,"Finance",0,1,0,0,0,0,1,0,0,0,0,"Political Science","Political Science","Hispanic/Latino","Female","3.50 - 4.00",2020,"Cum Laude","Raritan","Ortho Clinical Diagnostics","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",62500,"No Double Major"
"2207",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","3.00 - 3.49",2021,"0","Omaha","Werner Enterprises",NA,NA,NA,"2","2","accepted fulltime job","Yes","Yes",51000,"No Double Major"
"2208",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",2019,"0","Toledo","Welltower","Finance",NA,NA,"2","1","accepted fulltime job","Yes","No",62500,"No Double Major"
"2209",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"0","1","seeking employment",NA,NA,NA,"No Double Major"
"2210",1,"Human Capital Mgmt& Leadership",0,1,0,0,0,0,0,1,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.00 - 3.49",2020,"0","Cincinnati","PepsiCo Frito-Lay","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"2211",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"2212",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0","New York City","American Eagle Outfitters","Marketing / Sales",NA,NA,"0","1","accepted fulltime job","Yes","Yes",58240,"No Double Major"
"2213",1,"Finance",0,1,0,0,0,0,1,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Summa Cum Laude","Chicago","Bain & Company","Consulting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",90000,"No Double Major"
"2214",1,"Business Economics",0,0,0,0,0,0,0,0,0,0,0,"Math/Stat","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Cornelius","Merrill Lynch","Finance",NA,NA,"0","3","accepted fulltime job","Yes","Yes",63500,"No Double Major"
"2215",1,"Supply Chain & Operations Mgmt",0,1,0,1,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",2019,"Cum Laude","Herndon","Volkswagen Group of America","Operations / Procurement",NA,NA,"1","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"2216",1,"Management and Leadership",1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2021,"0","Cincinnati","Messer Construction","Human Resources",NA,NA,"0","3","accepted fulltime job","Yes","Yes",49000,"No Double Major"
"2217",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude","Westlake","Goosehead Insurance","Finance Marketing / Sales",NA,NA,"1","3","accepted fulltime job","Yes","Yes",40000,"No Double Major"
"2218",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","William Blair",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,62500,"No Double Major"
"2219",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",2019,"Magna Cum Laude","Redmond","Microsoft","Finance",NA,NA,"3","4","accepted fulltime job","Yes","No",84000,"No Double Major"
"2220",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2021,"0","Cincinnati","Luxottica",NA,NA,NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"2221",1,"Information Systems",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Female","3.00 - 3.49",2020,"0","Dublin","Cardinal Health",NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,59000,"No Double Major"
"2222",1,"Supply Chain & Operations Mgmt",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Kansas City","The David J. Joseph Company","Logistics / Supply Chain Operations / Procurement",NA,NA,"1","3","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"2223",1,"Supply Chain & Operations Mgmt",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2020,"Magna Cum Laude","Naperville","Cardinal Health","Logistics / Supply Chain Operations / Procurement",NA,NA,"1","1","accepted fulltime job","Yes","Yes",59000,"No Double Major"
"2224",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2019,"0","Cleveland","Key Bank",NA,NA,NA,NA,NA,"accepted fulltime job","Yes",NA,55000,"No Double Major"
"2225",1,"Accountancy",0,0,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Cleveland","PwC","Accounting

 Advertising / Public Relations",NA,NA,"1","1","accepted fulltime job","Yes","Yes",54500,"No Double Major"
"2226",1,"Finance",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","Crowe","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",68000,"No Double Major"
"2227",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"1","0","seeking employment",NA,NA,NA,"No Double Major"
"2228",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Arts Related","Arts Related","Hispanic/Latino","Female","3.00 - 3.49",2019,"0","New york","Shaw industries","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","No","Yes",65000,"No Double Major"
